Key,11,21,22,23,31,32,33,43,46,48,49,51,52,53,54,55,56,61,62,71,72,81,93
07029,0.0,0.0,1.0,2.0,15.0,2.0,0.0,1.0,104.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,1.0,30.0,30.0,4.0
07030,0.0,0.0,1.0,4.0,52.0,16.0,22.0,22.0,504.0,39.0,0.0,5.0,0.0,5.0,1.0,0.0,17.0,22.0,27.0,8.0,112.0,157.0,28.0
07031,0.0,0.0,1.0,2.0,36.0,13.0,19.0,43.0,538.0,4.0,1.0,5.0,2.0,4.0,6.0,0.0,19.0,33.0,25.0,7.0,119.0,106.0,31.0
07032,0.0,1.0,2.0,1.0,54.0,12.0,36.0,18.0,510.0,10.0,2.0,7.0,14.0,4.0,11.0,0.0,31.0,30.0,35.0,22.0,194.0,159.0,49.0
07033,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0
07034,1.0,0.0,2.0,12.0,138.0,21.0,74.0,86.0,1387.0,35.0,3.0,13.0,18.0,53.0,25.0,0.0,89.0,52.0,74.0,29.0,389.0,415.0,40.0
07035,0.0,0.0,1.0,0.0,13.0,3.0,5.0,7.0,112.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,6.0,7.0,4.0,32.0,43.0,19.0
07036,0.0,0.0,1.0,0.0,15.0,0.0,6.0,7.0,97.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,3.0,10.0,11.0,0.0,30.0,18.0,9.0
07037,1.0,0.0,3.0,6.0,71.0,11.0,31.0,38.0,413.0,5.0,1.0,4.0,5.0,20.0,7.0,0.0,33.0,21.0,34.0,14.0,146.0,152.0,18.0
07038,0.0,0.0,1.0,1.0,3.0,2.0,3.0,5.0,62.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,0.0,11.0,12.0,5.0
07039,0.0,0.0,1.0,1.0,11.0,6.0,11.0,10.0,125.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,12.0,6.0,3.0,42.0,21.0,11.0
07040,3.0,0.0,2.0,13.0,160.0,29.0,74.0,64.0,1560.0,28.0,4.0,17.0,40.0,25.0,47.0,0.0,80.0,55.0,97.0,39.0,575.0,510.0,55.0
07041,0.0,0.0,1.0,0.0,66.0,14.0,43.0,28.0,508.0,2.0,0.0,3.0,1.0,1.0,3.0,0.0,9.0,21.0,15.0,5.0,68.0,146.0,14.0
07042,0.0,0.0,1.0,0.0,4.0,0.0,3.0,4.0,125.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,11.0,9.0,2.0,21.0,28.0,10.0
07043,0.0,0.0,1.0,1.0,19.0,1.0,13.0,4.0,131.0,1.0,0.0,3.0,0.0,3.0,3.0,0.0,6.0,15.0,9.0,4.0,35.0,36.0,10.0
07044,0.0,0.0,1.0,0.0,20.0,3.0,10.0,10.0,231.0,6.0,0.0,3.0,1.0,4.0,4.0,0.0,8.0,12.0,16.0,6.0,48.0,59.0,10.0
07045,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,33.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,9.0,7.0,4.0
07046,0.0,0.0,4.0,0.0,46.0,3.0,27.0,20.0,348.0,5.0,3.0,3.0,4.0,8.0,5.0,0.0,16.0,24.0,36.0,12.0,65.0,142.0,29.0
07047,0.0,0.0,1.0,2.0,12.0,3.0,12.0,17.0,162.0,2.0,0.0,3.0,0.0,3.0,4.0,0.0,4.0,12.0,12.0,6.0,23.0,38.0,9.0
07048,0.0,0.0,3.0,2.0,27.0,4.0,18.0,21.0,251.0,2.0,0.0,4.0,4.0,4.0,3.0,0.0,9.0,20.0,21.0,9.0,92.0,97.0,34.0
07049,0.0,0.0,1.0,0.0,39.0,6.0,14.0,10.0,269.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,6.0,4.0,2.0,31.0,48.0,11.0
07050,2.0,0.0,3.0,0.0,4.0,2.0,5.0,9.0,53.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,5.0,3.0,21.0,26.0,4.0
07051,18.0,0.0,4.0,1.0,95.0,20.0,72.0,55.0,825.0,11.0,3.0,4.0,17.0,20.0,19.0,0.0,38.0,33.0,50.0,23.0,298.0,302.0,57.0
07052,0.0,0.0,2.0,12.0,99.0,31.0,71.0,44.0,1282.0,15.0,1.0,8.0,12.0,20.0,32.0,0.0,32.0,43.0,62.0,28.0,169.0,353.0,47.0
07053,0.0,0.0,1.0,0.0,8.0,1.0,2.0,0.0,42.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,2.0,3.0,9.0,15.0,4.0
07054,19.0,0.0,2.0,1.0,58.0,8.0,37.0,23.0,384.0,2.0,2.0,4.0,6.0,8.0,8.0,0.0,17.0,21.0,29.0,6.0,120.0,159.0,19.0
07055,0.0,0.0,1.0,0.0,8.0,0.0,4.0,4.0,80.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,8.0,10.0,3.0,35.0,43.0,18.0
07056,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,5.0,8.0,7.0
07057,0.0,0.0,5.0,5.0,155.0,36.0,84.0,31.0,1167.0,25.0,0.0,8.0,23.0,83.0,24.0,0.0,53.0,58.0,59.0,20.0,330.0,362.0,64.0
07058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07059,2.0,0.0,3.0,16.0,276.0,55.0,144.0,109.0,2622.0,43.0,5.0,23.0,29.0,24.0,60.0,0.0,136.0,110.0,98.0,46.0,569.0,607.0,115.0
07060,0.0,0.0,1.0,0.0,9.0,2.0,4.0,3.0,109.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,15.0,8.0,1.0,14.0,15.0,6.0
07061,2.0,0.0,6.0,6.0,266.0,64.0,109.0,61.0,1530.0,27.0,7.0,6.0,17.0,32.0,37.0,0.0,34.0,69.0,108.0,34.0,307.0,421.0,35.0
07062,3.0,0.0,1.0,0.0,13.0,2.0,6.0,6.0,126.0,5.0,0.0,2.0,1.0,0.0,3.0,0.0,4.0,10.0,4.0,2.0,42.0,35.0,10.0
07063,2.0,0.0,1.0,0.0,10.0,0.0,4.0,1.0,79.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0,7.0,4.0,38.0,16.0,2.0
