7068,1,1,2,4,42,17,23,101,440,15,0,4,16,9,34,0,29,31,53,13,192,176,89
7069,3,0,1,0,105,18,56,54,785,9,1,8,20,13,17,0,49,42,54,33,325,273,51
7070,0,0,1,0,13,2,8,10,136,1,0,3,2,17,0,0,5,9,6,3,46,39,16
7071,0,1,1,1,47,10,25,14,332,9,1,4,7,3,8,0,13,17,26,14,92,123,42
7072,0,0,0,0,28,5,18,21,323,2,1,2,3,3,2,0,14,22,14,5,56,76,16
7073,0,0,0,1,35,3,11,20,191,1,0,1,0,2,1,0,11,15,23,1,34,38,9
7074,0,0,2,3,58,3,39,21,804,2,0,5,22,9,16,0,25,39,40,22,284,318,49
7075,0,0,0,0,75,18,39,18,681,5,0,3,7,15,5,0,17,37,23,28,92,159,25
7076,1,0,0,1,15,1,10,8,160,3,0,0,1,0,2,0,6,11,8,1,25,29,12
7077,0,0,1,2,25,2,12,11,227,9,0,5,3,5,6,0,14,16,14,3,95,72,24
7078,3,8,7,51,508,185,310,342,7425,100,6,30,116,130,245,0,269,327,416,170,1736,1847,237
7079,0,0,0,1,71,10,16,7,405,3,1,4,8,8,5,0,10,18,27,12,88,101,11
7080,0,0,0,0,24,4,12,14,242,4,1,7,0,19,1,0,12,13,15,2,84,72,20
7081,0,0,1,2,61,16,135,32,525,2,0,7,6,4,8,0,12,38,23,13,127,123,34
7082,0,0,0,0,4,5,1,71,33,1,0,0,0,1,0,0,2,6,2,1,12,12,6
7083,0,0,1,0,23,4,7,6,222,6,3,2,1,1,1,0,5,8,12,5,31,28,11
7084,0,0,0,0,10,5,5,1,57,0,0,1,0,2,0,0,3,7,6,2,12,16,5
7085,0,0,2,0,28,1,11,4,204,3,0,1,0,5,0,0,5,15,7,4,20,46,10
7086,0,7,2,0,74,42,34,19,495,4,0,2,6,18,7,0,17,29,32,13,134,144,17
7087,1,1,2,1,74,12,38,32,713,72,3,7,11,13,10,0,27,25,38,10,258,255,47
7088,0,0,0,0,3,2,1,0,30,1,0,2,0,0,1,0,1,5,3,0,5,6,11
7089,19,5,13,92,639,168,395,512,7171,92,19,48,164,227,362,0,425,388,681,199,2620,2847,261
7090,0,0,0,0,8,1,5,2,67,0,0,1,0,0,0,0,4,8,9,0,11,17,6
7091,0,0,0,1,39,2,20,10,292,1,1,4,8,2,5,0,10,24,39,7,72,92,21
7092,1,0,5,0,71,4,38,38,566,13,7,9,9,3,8,0,24,46,32,12,215,163,46
7093,0,0,0,0,10,4,10,5,154,2,0,2,1,1,2,0,2,7,9,4,30,42,7
7094,1,0,1,2,122,29,34,33,700,12,2,1,6,9,9,0,15,33,21,28,98,185,21
7096,1,0,0,1,69,9,42,23,663,5,1,5,1,2,3,0,24,45,25,9,122,95,36
7097,19,19,1,5,248,32,113,90,1805,30,1,23,44,32,56,0,96,107,128,44,682,552,93
7098,0,0,0,0,24,2,2,6,155,0,2,0,0,0,0,0,1,6,7,3,11,16,3
7099,0,0,1,2,54,18,43,32,685,4,2,7,4,10,6,0,20,41,38,13,119,185,51
7100,0,0,0,0,9,3,5,6,156,2,0,1,0,1,2,0,7,14,7,2,17,31,12
7101,16,1,40,450,1615,543,797,1181,15767,259,46,105,453,669,984,6,878,858,1608,405,4333,5965,489
7102,0,1,2,2,59,4,13,10,253,3,0,4,4,10,8,0,18,22,23,14,106,105,26
7103,0,1,0,0,24,8,22,2,139,2,0,3,2,0,1,0,6,11,8,11,39,52,25
7104,2,0,0,0,79,8,14,6,213,1,0,1,2,1,2,0,5,18,11,7,39,44,10
7105,0,0,0,0,37,8,13,1,196,0,0,4,1,4,1,0,9,13,21,4,55,52,12
7106,3,0,2,3,192,7,47,52,1227,7,12,11,19,12,16,0,39,76,61,26,269,305,33
7107,2,5,2,2,219,54,93,70,1512,5,11,13,6,29,21,0,41,71,68,36,272,372,71
7108,2,0,3,9,317,61,130,154,2392,20,20,15,43,60,87,0,79,108,153,61,502,777,76
7109,0,0,1,15,73,18,45,134,668,6,2,3,16,8,31,0,29,45,60,19,171,226,51
7110,0,0,0,0,25,4,5,3,127,1,0,1,0,0,0,0,1,9,3,2,36,22,5
7111,0,0,1,0,137,3,15,15,610,1,1,0,1,2,2,0,3,25,11,7,21,57,28
7112,0,0,0,0,12,4,10,3,235,0,0,1,0,1,1,0,2,11,8,8,18,36,11
7113,0,0,0,0,0,2,2,1,53,0,0,1,0,0,0,0,1,5,2,0,3,10,11
7114,0,0,1,0,27,9,18,20,337,6,0,5,2,7,5,0,5,17,10,4,91,100,20
7115,0,0,1,0,10,4,7,12,93,1,0,1,0,2,0,0,5,5,8,0,34,31,6
7116,0,0,0,0,10,4,8,3,114,2,0,1,0,0,0,0,6,5,5,1,31,29,10
7117,0,0,0,1,6,3,4,19,93,1,0,1,0,0,0,0,2,7,3,1,19,21,5
7118,0,0,0,0,3,0,2,0,72,0,0,0,0,0,0,0,0,4,1,0,2,6,5
7119,0,0,0,0,2,1,0,2,38,0,0,1,0,0,0,0,0,4,2,1,1,2,6
8001,0,0,1,0,35,4,12,10,203,2,5,3,7,5,1,0,5,17,10,9,58,90,13
8002,4,1,2,2,44,12,18,22,309,7,2,5,6,11,6,0,7,26,37,13,64,133,29
8003,0,0,1,0,19,1,14,7,111,2,0,3,1,4,2,0,5,9,7,11,38,45,19
8004,0,1,1,1,7,0,4,3,91,0,1,1,1,0,0,0,4,15,14,3,19,30,14
8005,0,0,2,2,24,14,24,27,351,10,6,5,7,15,9,0,9,24,39,14,117,207,50
8006,0,0,0,0,8,0,3,4,51,2,3,1,0,0,1,0,0,7,5,2,5,28,16
8007,0,0,1,0,11,6,5,2,86,1,0,0,1,4,1,0,1,13,7,3,31,35,21
8008,0,0,0,0,2,2,2,1,22,0,0,0,0,0,0,0,3,5,2,0,17,7,6
8009,0,1,3,1,42,21,24,18,439,11,0,10,4,21,3,0,21,49,32,17,132,157,66
8010,3,1,2,1,41,16,26,35,415,8,6,9,8,10,13,0,4,36,22,20,116,202,32
8011,6,3,2,5,80,38,57,71,958,14,5,13,39,39,48,0,19,67,81,28,258,383,62
8012,0,0,0,0,6,0,2,1,45,0,1,1,0,0,1,0,2,7,3,1,11,22,21
8013,0,0,1,0,4,11,3,4,70,0,1,1,0,3,1,0,4,9,5,5,14,40,19
8014,0,0,0,0,5,2,1,1,32,1,0,1,1,0,0,0,0,4,2,3,3,13,17
8015,0,0,0,0,0,3,0,2,25,0,0,1,0,0,0,0,0,6,3,2,3,7,6
8016,0,0,0,0,7,2,4,1,38,0,0,1,0,1,0,0,1,5,4,0,8,14,14
8017,20,1,6,54,226,125,242,368,2889,50,35,32,108,118,193,0,114,251,383,81,566,1414,170
8018,0,1,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,1,2,3,14
8019,11,19,23,351,870,735,993,1419,11822,293,64,114,741,651,1033,7,615,1227,1922,404,3317,5958,479
8020,0,0,0,0,5,0,3,1,48,0,0,2,0,1,0,0,0,10,6,1,10,9,9
8021,5,2,8,44,264,114,251,280,2867,48,16,27,148,117,160,0,100,196,331,89,578,1203,111
8022,0,0,0,0,1,0,0,0,8,0,0,1,1,0,0,0,0,6,2,1,4,6,22
8023,0,0,0,0,0,1,2,0,18,0,0,1,0,1,0,0,0,3,1,1,2,9,9
8024,1,0,1,0,11,4,4,4,51,1,0,1,0,2,1,0,1,6,5,3,21,20,19
8025,0,0,1,0,11,3,3,4,107,2,0,2,2,2,1,0,7,12,11,3,28,49,24
8026,0,0,0,0,3,0,0,0,13,0,1,1,0,0,0,0,0,5,2,2,1,8,15
8027,2,0,2,0,27,14,23,19,459,9,1,4,5,4,12,0,18,39,23,11,106,155,51
8028,0,0,0,0,7,1,1,1,37,3,2,2,0,2,4,0,2,13,6,2,7,29,2
8029,0,0,1,0,19,9,13,9,270,2,2,4,2,1,2,0,4,32,17,3,57,64,47
8030,0,0,2,0,6,1,3,4,64,0,0,1,0,0,1,0,1,5,10,3,26,16,18
8031,3,0,3,1,48,30,22,77,454,4,2,7,7,20,19,0,21,44,45,19,103,211,69
8032,1,15,3,23,251,133,182,180,2465,58,11,28,102,76,136,0,83,186,237,70,704,1107,153
8033,0,0,0,0,1,0,1,0,6,0,0,1,0,0,0,0,1,4,2,0,1,2,11
8034,0,0,1,0,7,2,4,4,88,2,0,2,2,0,2,0,3,10,4,3,11,34,17
8035,0,0,0,0,2,1,2,4,67,2,2,1,0,2,0,0,3,8,5,3,29,28,17
8036,2,3,2,6,77,29,37,67,737,10,5,9,27,22,32,0,17,53,69,37,197,316,49
8037,2,3,32,175,836,558,1023,1072,15448,471,42,139,876,441,759,0,718,1386,1912,659,4697,7885,364
8038,1,0,0,0,4,2,0,0,40,1,0,1,2,0,2,0,2,5,7,4,11,15,11
8039,0,0,0,0,10,2,7,2,48,2,0,1,1,2,1,0,1,5,3,1,21,12,23
8040,2,0,3,0,43,18,24,21,424,3,2,11,4,23,9,0,16,54,31,27,99,171,43
8041,0,0,0,0,1,0,0,2,12,0,0,1,0,0,0,0,0,4,6,0,5,6,18
8042,0,0,0,0,2,1,0,3,21,0,0,1,0,1,0,0,0,4,1,3,8,17,8
8043,0,0,0,0,4,0,4,2,54,1,0,2,0,3,1,0,1,5,2,2,13,15,12
8044,0,2,0,0,6,0,7,5,52,0,0,1,1,2,1,0,2,8,4,2,8,18,18
8045,1,0,1,1,66,21,48,39,661,11,4,1,22,10,20,0,18,53,60,15,130,268,32
8046,0,0,0,0,0,0,0,0,22,0,0,1,0,0,0,0,0,6,4,0,4,3,6
8047,0,5,0,0,1,0,3,1,49,2,0,1,1,0,0,0,2,7,1,1,15,16,24
8048,5,0,2,3,36,13,7,28,295,2,21,5,6,12,8,0,11,31,31,16,72,157,41
8049,0,0,0,0,3,1,1,0,35,1,0,1,0,0,1,0,0,9,3,3,7,7,21
8050,4,1,3,15,90,65,73,82,1098,34,9,17,65,43,78,0,25,100,153,36,221,581,75
8051,0,2,0,0,0,0,1,1,17,0,0,2,0,1,0,0,0,4,1,0,15,4,18
8052,0,0,0,7,40,28,44,36,531,14,7,6,17,19,16,0,15,38,52,13,144,327,42
8053,0,0,0,0,4,2,4,4,78,1,1,2,0,0,3,0,2,11,7,3,18,34,8
8054,0,0,0,0,10,0,0,2,18,0,4,1,1,0,0,0,0,3,3,2,2,5,7
8055,1,0,1,1,15,3,8,3,156,1,0,2,3,6,1,0,9,16,10,5,22,46,17
8056,0,0,0,0,0,1,2,1,9,0,0,1,0,1,0,0,0,5,2,1,3,4,19
8057,0,0,0,0,5,2,0,1,28,0,0,1,0,0,0,0,0,6,3,1,7,13,21
8058,2,0,0,0,1,1,0,0,15,0,0,1,0,0,0,0,0,4,1,0,20,5,16
8059,0,2,1,0,15,1,6,1,90,1,1,2,0,1,1,0,5,12,7,8,31,36,19
8060,0,2,2,1,26,4,5,4,223,2,0,6,4,6,4,0,2,20,10,8,57,59,18
8061,0,0,0,0,2,1,0,1,11,0,0,1,0,1,0,0,0,4,2,3,5,9,26
8062,2,2,0,1,37,12,19,19,402,7,1,9,10,15,14,0,11,33,33,10,88,163,34
8063,2,0,0,0,7,0,2,4,46,0,1,2,0,1,1,0,0,7,2,3,10,18,21
8064,0,0,0,0,2,0,2,1,21,0,1,1,0,0,0,0,0,5,1,0,4,11,19
8065,0,0,0,0,4,2,2,1,38,0,0,1,0,1,1,0,0,5,2,2,40,9,21
8066,0,0,0,0,2,1,2,2,27,0,0,1,0,2,0,0,1,5,3,2,9,10,29
8067,0,0,0,0,12,4,6,8,78,2,0,1,3,1,0,0,2,5,6,1,30,40,18
9002,1,1,12,80,710,386,517,815,7759,182,34,51,98,200,345,4,407,489,773,147,2520,2843,196
9003,2,1,22,120,818,286,398,502,9662,72,21,117,289,341,683,3,603,1043,1561,368,3098,4123,429
9004,1,3,8,38,263,63,96,204,3183,19,7,32,86,114,203,30,188,257,469,107,798,934,74
9005,0,0,33,138,2021,599,1131,1309,22888,283,47,79,206,515,791,0,1026,1504,2427,620,6121,8193,472
9006,4,0,10,74,848,446,467,534,7839,74,21,41,101,205,344,1,408,543,783,184,2499,2959,185
9007,8,1,68,144,3792,1289,2009,4355,37489,188,51,160,263,815,952,2,1677,1979,3006,865,8227,11964,395
9008,2,1,9,21,275,44,83,93,3384,8,1,14,24,61,83,2,143,277,405,100,739,981,113
9009,1,0,14,2,332,56,113,168,3432,3,1,18,32,60,58,0,172,157,264,90,575,877,88
9010,3,1,32,142,892,249,395,571,9493,98,23,85,307,298,750,18,508,762,1162,309,2545,3432,329
9011,0,0,18,18,841,259,424,372,8007,25,6,41,48,212,198,0,375,423,701,279,1492,2688,126
9012,0,0,25,88,1080,321,625,544,11340,60,11,77,193,321,488,13,571,872,1920,369,3127,4296,297
9013,0,0,34,37,877,185,358,365,10566,30,12,30,77,189,270,0,402,474,851,282,1782,2604,210
9014,4,6,14,358,563,467,289,1269,7212,182,61,260,541,553,2625,14,902,823,1887,355,3594,3871,297
9015,4,2,35,290,1316,2008,972,3884,32702,247,97,363,644,746,3671,32,1490,1098,3339,774,8299,7452,815
9016,2,9,18,221,623,403,386,1257,8677,193,55,295,548,591,2088,55,957,593,1539,299,3491,3185,337
